trade_date,buy_date,sell_date,buy_price,sell_price,shares,buy_cost,sell_proceeds,gross_return,net_return,pnl,capital_before,capital_after,portfolio_value
2025-09-16,2025-09-16 00:00:00-04:00,2025-09-17 00:00:00-04:00,66.37000274658203,66.02999877929688,455,30201.37108481979,30040.645079635622,-0.005122856007455356,-0.0053218115407004055,-160.72600518416948,60287.52030533907,30086.149220519284,30086.149220519284
2025-09-17,2025-09-17 00:00:00-04:00,2025-09-18 00:00:00-04:00,65.66999816894531,66.7300033569336,458,30079.86684729309,30559.285303321838,0.016141392074677217,0.015938184117058017,479.41845602874673,60645.43452384112,30565.56767654803,30565.56767654803
2025-09-18,2025-09-18 00:00:00-04:00,2025-09-19 00:00:00-04:00,66.75,66.01000213623047,457,30507.800475,30163.5543191597,-0.011086110318644662,-0.011283873320280757,-344.24615584030107,60729.12199570773,30221.32152070773,30221.32152070773
2025-09-19,2025-09-19 00:00:00-04:00,2025-09-22 00:00:00-04:00,65.37000274658203,64.17500305175781,462,30203.96136304779,29645.88652477112,-0.01828055139383792,-0.01847687565113342,-558.0748382766724,59867.20804547885,29663.246682431058,29663.246682431058
2025-09-22,2025-09-22 00:00:00-04:00,2025-09-23 00:00:00-04:00,63.650001525878906,64.16000366210938,465,29600.210434604644,29831.418262710573,0.008012602105329272,0.007811019743144522,231.20782810592937,59494.66494514163,29894.454510536987,29894.454510536987
2025-09-23,2025-09-23 00:00:00-04:00,2025-09-24 00:00:00-04:00,63.40999984741211,64.19999694824219,471,29869.096539123915,30235.17474276581,0.012458557053005883,0.012256085588741767,366.0782036418932,60129.629253302795,30260.53271417888,30260.53271417888
2025-09-24,2025-09-24 00:00:00-04:00,2025-09-25 00:00:00-04:00,64.41999816894531,63.380001068115234,469,30216.000439149473,29722.24797889595,-0.01614401009609816,-0.016340761618926607,-493.75246025352317,59982.780693074834,29766.780253925357,29766.780253925357
2025-09-25,2025-09-25 00:00:00-04:00,2025-09-26 00:00:00-04:00,62.099998474121094,62.0099983215332,479,29748.873859030915,29699.818917094803,-0.001449277855061403,-0.0016489680304728781,-49.0549419361123,59466.59917102016,29717.725311989245,29717.725311989245
2025-09-26,2025-09-26 00:00:00-04:00,2025-09-29 00:00:00-04:00,61.939998626708984,63.720001220703125,479,29672.226268127823,30518.828396658326,0.028737530407800017,0.028531803474411827,846.6021285305033,60236.55370864757,30564.327440519748,30564.327440519748
2025-09-29,2025-09-29 00:00:00-04:00,2025-09-30 00:00:00-04:00,64.97000122070312,64.4000015258789,470,30538.954163787843,30264.97391709137,-0.008773275113354692,-0.008971500635779775,-273.980246696472,60829.30135761112,30290.347193823276,30290.347193823276
2025-09-30,2025-09-30 00:00:00-04:00,2025-10-01 00:00:00-04:00,65.0,66.30000305175781,465,30228.0225,30826.418468925476,0.02000004695012019,0.019796067338691343,598.3959689254771,61116.76566274875,30888.743162748753,30888.743162748753
2025-10-01,2025-10-01 00:00:00-04:00,2025-10-02 00:00:00-04:00,66.73999786376953,67.76000213623047,462,30836.962400962828,31301.990474839782,0.015283252998344144,0.015080216651379211,465.0280738769543,62190.733637588535,31353.771236625707,31353.771236625707
2025-10-02,2025-10-02 00:00:00-04:00,2025-10-03 00:00:00-04:00,68.7699966430664,68.6050033569336,455,31293.477507442472,31212.154999752045,-0.0023992045104956044,-0.0025987047195725217,-81.3225076904273,62565.92623637775,31272.44872893528,31272.44872893528
2025-10-03,2025-10-03 00:00:00-04:00,2025-10-06 00:00:00-04:00,69.80999755859375,71.01000213623047,447,31208.189415582274,31738.296807799532,0.017189580570168575,0.01698616299581209,530.1073922172582,63010.745536734816,31802.55612115254,31802.55612115254
2025-10-06,2025-10-06 00:00:00-04:00,2025-10-07 00:00:00-04:00,71.29000091552734,70.97000122070312,446,31798.519942366027,31649.45528237915,-0.0044887037552908925,-0.004687786106304745,-149.0646599868778,63452.01140353169,31653.49146116566,31653.49146116566
2025-10-07,2025-10-07 00:00:00-04:00,2025-10-08 00:00:00-04:00,69.12999725341797,69.58000183105469,457,31595.56798568649,31794.881030708315,0.0065095413787893555,0.0063082595986917065,199.3130450218232,63448.372491873975,31852.804506187484,31852.804506187484
2025-10-08,2025-10-08 00:00:00-04:00,2025-10-09 00:00:00-04:00,70.05999755859375,70.1500015258789,454,31810.419615490722,31844.91588267975,0.0012846698604275946,0.001084432950146604,34.496267189028,63697.72038886724,31887.30077337651,31887.30077337651
2025-10-09,2025-10-09 00:00:00-04:00,2025-10-10 00:00:00-04:00,68.73999786376953,69.31999969482422,463,31829.801672826386,32091.950342717744,0.008437617821928771,0.008235950465100077,262.1486698913577,63979.25111609425,32149.44944326787,32149.44944326787
2025-10-10,2025-10-10 00:00:00-04:00,2025-10-13 00:00:00-04:00,66.19999694824219,64.95999908447266,485,32110.20921974945,31502.44899601364,-0.018731086418916475,-0.018927320578216715,-607.7602237358078,63651.89843928151,31541.68921953206,31541.68921953206
2025-10-13,2025-10-13 00:00:00-04:00,2025-10-14 00:00:00-04:00,65.80999755859375,62.90999984741211,479,31526.14112944946,30130.87653791771,-0.044066218185156984,-0.04425738582475593,-1395.2645915317516,61672.565757449775,30146.42462800031,30146.42462800031
2025-10-14,2025-10-14 00:00:00-04:00,2025-10-15 00:00:00-04:00,63.90999984741211,63.290000915527344,471,30104.620089123917,29806.609472170258,-0.009701125541621653,-0.00989916551251625,-298.01061695365934,59953.03410017057,29848.41401104665,29848.41401104665
2025-10-15,2025-10-15 00:00:00-04:00,2025-10-16 00:00:00-04:00,63.16999816894531,63.095001220703125,472,29819.22075965576,29777.86249211426,-0.0011872241636229203,-0.0013869667445320357,-41.358267541501846,59626.27650316091,29807.05574350515,29807.05574350515
2025-10-16,2025-10-16 00:00:00-04:00,2025-10-17 00:00:00-04:00,61.43000030517578,59.88999938964844,485,29796.529503025056,29043.745039009096,-0.025069199216617797,-0.025264165880108103,-752.7844640159601,58850.80078251424,29054.27127948919,29054.27127948919
2025-10-17,2025-10-17 00:00:00-04:00,2025-10-20 00:00:00-04:00,60.470001220703125,62.880001068115234,480,29028.503145996092,30179.382272644045,0.03985446996463756,0.039646519865654664,1150.879126647953,59233.65355213323,30205.15040613714,30205.15040613714
2025-10-20,2025-10-20 00:00:00-04:00,2025-10-21 00:00:00-04:00,62.93000030517578,61.72999954223633,479,30146.484493193817,29565.71291375313,-0.019068818641667113,-0.01926498526127674,-580.7715794406868,59770.86331989027,29624.378826696455,29624.378826696455
2025-10-21,2025-10-21 00:00:00-04:00,2025-10-22 00:00:00-04:00,63.4900016784668,61.41999816894531,466,29589.299416243743,28618.856974813843,-0.03260361403051505,-0.032797073961715766,-970.4424414298992,58243.235801510295,28653.936385266556,28653.936385266556
2025-10-22,2025-10-22 00:00:00-04:00,2025-10-23 00:00:00-04:00,61.209999084472656,61.959999084472656,468,28649.144199490354,28994.37984357605,0.012252900036233704,0.012050469699260267,345.23564408569655,57648.31622884261,28999.172029352252,28999.172029352252
2025-10-23,2025-10-23 00:00:00-04:00,2025-10-24 00:00:00-04:00,62.560001373291016,63.16999816894531,463,28968.177163897322,29244.784381306457,0.009750587951788715,0.009548658027190857,276.60721740913505,58243.956410658706,29275.779246761387,29275.779246761387
2025-10-24,2025-10-24 00:00:00-04:00,2025-10-27 00:00:00-04:00,62.83000183105469,65.375,465,29218.872446525573,30396.335062500002,0.04050609732255982,0.040298016911136554,1177.4626159744294,59672.11430926139,30453.241862735817,30453.241862735817
2025-10-27,2025-10-27 00:00:00-04:00,2025-10-28 00:00:00-04:00,65.27999877929688,65.3499984741211,466,30423.52147909546,30450.053979011536,0.0010722992667459837,0.0008721048263366745,26.53249991607663,60903.29584174736,30479.774362651893,30479.774362651893
2025-10-28,2025-10-28 00:00:00-04:00,2025-10-29 00:00:00-04:00,64.48999786376953,64.48500061035156,472,30442.322919598388,30433.87659605713,-7.748881351376514e-05,-0.00027745331930044566,-8.446323541258607,60913.650958709026,30471.328039110635,30471.328039110635
2025-10-29,2025-10-29 00:00:00-04:00,2025-10-30 00:00:00-04:00,62.75,61.529998779296875,485,30436.793375,29839.06520301819,-0.019442250529133467,-0.019638342469833616,-597.7281719818129,60310.39324212882,29873.59986712882,29873.59986712882
2025-10-30,2025-10-30 00:00:00-04:00,2025-10-31 00:00:00-04:00,60.400001525878906,62.349998474121094,494,29840.584513859558,30797.8191562912,0.03228471687052349,0.03207828057077941,957.234642431642,60671.41902342002,30830.834509560464,30830.834509560464
2025-10-31,2025-10-31 00:00:00-04:00,2025-11-03 00:00:00-05:00,62.29999923706055,61.01499938964844,494,30779.27724307022,30138.39555751648,-0.020626001013619572,-0.020821856227895397,-640.8816855537407,60969.23006707695,30189.952824006723,30189.952824006723
2025-11-03,2025-11-03 00:00:00-05:00,2025-11-04 00:00:00-05:00,60.529998779296875,58.880001068115234,498,30146.95378602905,29319.308307868196,-0.02725917304571284,-0.02745370175823236,-827.6454781608554,59509.26113187492,29362.307345845868,29362.307345845868
2025-11-04,2025-11-04 00:00:00-05:00,2025-11-05 00:00:00-05:00,57.18000030517578,58.255001068115234,513,29336.27349057083,29881.82706638832,0.018800293060546678,0.018596553375902988,545.5535758174883,59244.13441223418,29907.860921663356,29907.860921663356
2025-11-05,2025-11-05 00:00:00-05:00,2025-11-06 00:00:00-05:00,58.91999816894531,58.400001525878906,507,29875.42631556244,29605.839893543245,-0.008825469436970866,-0.00902368452157497,-269.5864220191943,59513.7008152066,29638.27449964416,29638.27449964416
2025-11-06,2025-11-06 00:00:00-05:00,2025-11-07 00:00:00-05:00,57.2599983215332,56.880001068115234,517,29606.379474145888,29404.019856160354,-0.006636347617129897,-0.006835000482319929,-202.359617985534,59042.294355804515,29435.914881658628,29435.914881658628
2025-11-07,2025-11-07 00:00:00-05:00,2025-11-10 00:00:00-05:00,58.880001068115234,60.29899978637695,499,29384.0586450428,30086.19197331276,0.024099841924597663,0.02389504243616163,702.1333282699597,59522.10685497139,30138.048209928587,30138.048209928587
2025-11-10,2025-11-10 00:00:00-05:00,2025-11-11 00:00:00-05:00,60.189998626708984,59.33000183105469,500,30098.00881328583,29662.03441543579,-0.014288034811030515,-0.014485157491800255,-435.97439785003735,59800.082625364375,29702.07381207855,29702.07381207855
2025-11-11,2025-11-11 00:00:00-05:00,2025-11-12 00:00:00-05:00,58.349998474121094,59.470001220703125,508,29644.763404776,30207.739544055177,0.019194563425374647,0.018990744894542732,562.976139279177,59909.81335613373,30265.049951357727,30265.049951357727
2025-11-12,2025-11-12 00:00:00-05:00,2025-11-13 00:00:00-05:00,57.59000015258789,58.119998931884766,525,30237.77355511665,30509.94813929558,0.009202965408796908,0.009001144997756335,272.17458417892703,60774.9980906533,30537.224535536654,30537.224535536654
2025-11-13,2025-11-13 00:00:00-05:00,2025-11-14 00:00:00-05:00,55.59000015258789,54.09000015258789,549,30521.96197477913,29692.440542762375,-0.026983270298303285,-0.027177854185854874,-829.5214320167543,60229.66507829903,29707.7031035199,29707.7031035199
2025-11-14,2025-11-14 00:00:00-05:00,2025-11-17 00:00:00-05:00,53.474998474121094,53.3849983215332,555,29681.59201555252,29625.711201044083,-0.0016830323544832948,-0.0018826757836694335,-55.88081450843674,59333.41430456398,29651.822289011463,29651.822289011463
2025-11-17,2025-11-17 00:00:00-05:00,2025-11-18 00:00:00-05:00,52.099998474121094,52.025001525878906,569,29647.86362168808,29599.265645638276,-0.0014394808145616297,-0.0016391729491852607,-48.597976049804856,59251.08793464974,29603.224312961658,29603.224312961658
2025-11-18,2025-11-18 00:00:00-05:00,2025-11-19 00:00:00-05:00,52.65999984741211,51.70500183105469,562,29597.87940623703,29055.30520794983,-0.018135169371907123,-0.018331522702699585,-542.5741982871987,58658.529520911485,29060.65011467446,29060.65011467446
2025-11-19,2025-11-19 00:00:00-05:00,2025-11-20 00:00:00-05:00,50.72999954223633,51.86000061035156,572,29020.461494132996,29660.95395708618,0.02227480934973059,0.022070374831312457,640.4924629531852,58721.60407176064,29701.142577627645,29701.142577627645
2025-11-20,2025-11-20 00:00:00-05:00,2025-11-21 00:00:00-05:00,48.959999084472656,47.4900016784668,606,29672.72642113495,28776.063123049164,-0.030024457383457333,-0.030218433094409605,-896.6632980857867,58477.20570067681,28804.479279541858,28804.479279541858
2025-11-21,2025-11-21 00:00:00-05:00,2025-11-24 00:00:00-05:00,47.970001220703125,48.724998474121094,600,28784.878932495118,29232.07558456421,0.015738945887125044,0.015535818410695242,447.1966520690912,58036.55486410607,29251.67593161095,29251.67593161095
2025-11-24,2025-11-24 00:00:00-05:00,2025-11-25 00:00:00-05:00,50.56999969482422,49.474998474121094,578,29232.38276959076,28593.689463130188,-0.021653178313449685,-0.02184882811280711,-638.6933064605728,57845.36539474114,28612.982625150376,28612.982625150376
2025-11-25,2025-11-25 00:00:00-05:00,2025-11-26 00:00:00-05:00,49.560001373291016,49.52000045776367,577,28598.980404468155,28570.182960103226,-0.00080712095276295,-0.001006939546712999,-28.797444364929106,57183.165585253606,28584.185180785447,28584.185180785447
2025-11-26,2025-11-26 00:00:00-05:00,2025-11-28 00:00:00-05:00,51.029998779296875,52.79999923706055,560,28579.65699633789,29565.04277279663,0.034685488930126525,0.03447857252398114,985.385776458741,58149.22795358208,29569.57095724419,29569.57095724419
2025-11-28,2025-11-28 00:00:00-05:00,2025-12-01 00:00:00-05:00,51.54999923706055,48.939998626708984,573,29541.103377791977,28039.81495118294,-0.05063046845741114,-0.0508203233782275,-1501.2884266090368,57609.385908427124,28068.28253063515,28068.28253063515
2025-12-01,2025-12-01 00:00:00-05:00,2025-12-02 00:00:00-05:00,48.5,50.33000183105469,578,28035.8033,29087.831984243774,0.037731996516591496,0.037524470869852854,1052.0286842437745,57156.11451487892,29120.311214878926,29120.311214878926
2025-12-02,2025-12-02 00:00:00-05:00,2025-12-03 00:00:00-05:00,51.66999816894531,52.54999923706055,563,29093.11799001312,29582.69100550804,0.017031180555453017,0.01682779465793171,489.5730154949197,58703.00222038697,29609.884230373846,29609.884230373846
2025-12-03,2025-12-03 00:00:00-05:00,2025-12-04 00:00:00-05:00,52.7400016784668,52.665000915527344,561,29590.099655714035,29542.11100705948,-0.0014220849554897753,-0.0016217805689372796,-47.98864865455471,59151.99523743332,29561.89558171929,29561.89558171929
2025-12-04,2025-12-04 00:00:00-05:00,2025-12-05 00:00:00-05:00,52.5099983215332,51.349998474121094,562,29513.57011860733,28855.81327254181,-0.02209102808019742,-0.02228659031835753,-657.7568460655202,58417.7088542611,28904.13873565377,28904.13873565377
2025-12-05,2025-12-05 00:00:00-05:00,2025-12-08 00:00:00-05:00,50.689998626708984,51.834999084472656,570,28896.188547145844,29542.994883201598,0.022588291354980656,0.02238379414643044,646.8063360557535,58447.13361885537,29550.945071709524,29550.945071709524
2025-12-08,2025-12-08 00:00:00-05:00,2025-12-09 00:00:00-05:00,51.52000045776367,51.22999954223633,573,29523.912358324815,29351.854258727646,-0.005628899707892817,-0.005827754042517798,-172.05809959716862,58902.79933043717,29378.886972112356,29378.886972112356
2025-12-09,2025-12-09 00:00:00-05:00,2025-12-10 00:00:00-05:00,52.849998474121094,52.189998626708984,555,29334.68232805252,28962.552692899706,-0.012488171550946961,-0.01268565416837495,-372.12963515281444,58341.43966501206,29006.75733695954,29006.75733695954
2025-12-10,2025-12-10 00:00:00-05:00,2025-12-11 00:00:00-05:00,52.4900016784668,51.15999984741211,552,28977.378374606324,28237.495883779906,-0.025338193723097174,-0.025533106593065617,-739.8824908264178,57244.25322073945,28266.874846133123,28266.874846133123
2025-12-11,2025-12-11 00:00:00-05:00,2025-12-12 00:00:00-05:00,52.099998474121094,52.310001373291016,542,28241.02299289093,28349.1855422493,0.00403076593705149,0.003829979862471632,108.1625493583706,56616.06038838242,28375.037395491494,28375.037395491494
